,state,county,cousub,county name,state initials,rent50_0_2018,rent50_0_2019,rent50_1_2018,rent50_1_2019,rent50_2_2018,rent50_2_2019,rent50_3_2018,rent50_3_2019,rent50_4_2018,rent50_4_2019,pop2010_2018,pop2010_2019,hu2010_2018,hu2010_2019
2217,25,27,41585,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,3190.0,3190.0,1162.0,1162.0
2218,25,27,45105,Worcester County,MA,719,768.0,783,773.0,989,1022.0,1411,1376.0,1542,1381.0,999.0,999.0,390.0,390.0
2219,25,27,46820,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,14155.0,14155.0,5314.0,5314.0
2220,25,27,46925,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,15707.0,15707.0,6172.0,6172.0
2221,25,27,47135,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,4680.0,4680.0,2058.0,2058.0
2222,25,27,50670,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,1902.0,1902.0,711.0,711.0
2223,25,27,51825,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,13709.0,13709.0,5541.0,5541.0
2224,25,27,52420,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,4806.0,4806.0,1599.0,1599.0
2225,25,27,53120,Worcester County,MA,719,768.0,783,773.0,989,1022.0,1411,1376.0,1542,1381.0,1234.0,1234.0,546.0,546.0
2226,25,27,53225,Worcester County,MA,719,768.0,783,773.0,989,1022.0,1411,1376.0,1542,1381.0,1682.0,1682.0,802.0,802.0
2227,25,27,55395,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,3413.0,3413.0,1339.0,1339.0
2228,25,27,58580,Worcester County,MA,719,768.0,783,773.0,989,1022.0,1411,1376.0,1542,1381.0,1258.0,1258.0,574.0,574.0
2229,25,27,58825,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,7973.0,7973.0,2990.0,2990.0
2230,25,27,61800,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,35608.0,35608.0,13987.0,13987.0
2231,25,27,63165,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,9767.0,9767.0,3460.0,3460.0
2232,25,27,63270,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,16719.0,16719.0,7527.0,7527.0
2233,25,27,66105,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,11688.0,11688.0,5295.0,5295.0
2234,25,27,67385,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,7808.0,7808.0,2965.0,2965.0
2235,25,27,68155,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,9268.0,9268.0,3989.0,3989.0
2236,25,27,68610,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,8963.0,8963.0,3394.0,3394.0
2237,25,27,69275,Worcester County,MA,827,875.0,868,881.0,1145,1161.0,1436,1462.0,1559,1580.0,8013.0,8013.0,3139.0,3139.0
2238,25,27,71480,Worcester County,MA,993,1006.0,1027,1012.0,1366,1339.0,1774,1710.0,2203,2093.0,7542.0,7542.0,2832.0,2832.0
2239,25,27,71620,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,13457.0,13457.0,5302.0,5302.0
2240,25,27,73090,Worcester County,MA,719,768.0,783,773.0,989,1022.0,1411,1376.0,1542,1381.0,5135.0,5135.0,2211.0,2211.0
2241,25,27,73895,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,16767.0,16767.0,8011.0,8011.0
2242,25,27,75015,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,18272.0,18272.0,7350.0,7350.0
2243,25,27,75155,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,7669.0,7669.0,2746.0,2746.0
2244,25,27,75400,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,3701.0,3701.0,1699.0,1699.0
2245,25,27,77010,Worcester County,MA,827,875.0,868,881.0,1145,1161.0,1436,1462.0,1559,1580.0,7277.0,7277.0,2960.0,2960.0
2246,25,27,80405,Worcester County,MA,827,875.0,868,881.0,1145,1161.0,1436,1462.0,1559,1580.0,10300.0,10300.0,4199.0,4199.0
2247,25,27,82000,Worcester County,MA,915,933.0,1015,1021.0,1284,1298.0,1610,1626.0,1782,1762.0,181045.0,181045.0,74645.0,74645.0
2248,26,1,99999,Alcona County,MI,556,584.0,560,587.0,697,700.0,926,927.0,981,987.0,10942.0,10942.0,11073.0,11073.0
2249,26,3,99999,Alger County,MI,507,489.0,537,530.0,714,701.0,938,880.0,1258,1177.0,9601.0,9601.0,6554.0,6554.0
2250,26,5,99999,Allegan County,MI,652,689.0,687,693.0,815,838.0,1116,1127.0,1213,1261.0,111408.0,111408.0,49426.0,49426.0
2251,26,7,99999,Alpena County,MI,564,570.0,568,574.0,697,700.0,961,966.0,1075,1021.0,29598.0,29598.0,16053.0,16053.0
2252,26,9,99999,Antrim County,MI,488,475.0,629,610.0,765,740.0,1073,1013.0,1160,1120.0,23580.0,23580.0,17824.0,17824.0
2253,26,11,99999,Arenac County,MI,495,489.0,547,561.0,697,700.0,922,932.0,1215,1186.0,15899.0,15899.0,9803.0,9803.0
2254,26,13,99999,Baraga County,MI,495,489.0,524,529.0,697,700.0,938,924.0,981,987.0,8860.0,8860.0,5270.0,5270.0
2255,26,15,99999,Barry County,MI,586,662.0,671,727.0,850,934.0,1236,1322.0,1362,1426.0,59173.0,59173.0,27010.0,27010.0
2256,26,17,99999,Bay County,MI,517,535.0,609,630.0,810,833.0,1060,1104.0,1122,1159.0,107771.0,107771.0,48220.0,48220.0
2257,26,19,99999,Benzie County,MI,598,591.0,639,640.0,842,846.0,1060,1060.0,1164,1144.0,17525.0,17525.0,12199.0,12199.0
2258,26,21,99999,Berrien County,MI,532,562.0,600,591.0,798,782.0,1010,997.0,1183,1157.0,156813.0,156813.0,76922.0,76922.0
2259,26,23,99999,Branch County,MI,606,604.0,610,608.0,777,780.0,1031,1009.0,1058,1054.0,45248.0,45248.0,20841.0,20841.0
2260,26,25,99999,Calhoun County,MI,498,513.0,620,633.0,781,798.0,1019,1039.0,1084,1097.0,136146.0,136146.0,61042.0,61042.0
2261,26,27,99999,Cass County,MI,606,528.0,632,612.0,841,810.0,1085,1037.0,1145,1095.0,52293.0,52293.0,25887.0,25887.0
2262,26,29,99999,Charlevoix County,MI,639,557.0,643,621.0,806,798.0,1115,1110.0,1405,1384.0,25949.0,25949.0,17249.0,17249.0
2263,26,31,99999,Cheboygan County,MI,525,515.0,585,574.0,739,738.0,986,971.0,1007,998.0,26152.0,26152.0,18298.0,18298.0
2264,26,33,99999,Chippewa County,MI,532,518.0,577,589.0,766,760.0,960,952.0,1043,1027.0,38520.0,38520.0,21253.0,21253.0
2265,26,35,99999,Clare County,MI,495,489.0,540,530.0,697,700.0,921,932.0,1056,1034.0,30926.0,30926.0,23233.0,23233.0
2266,26,37,99999,Clinton County,MI,620,703.0,734,778.0,910,967.0,1216,1279.0,1396,1432.0,75382.0,75382.0,30695.0,30695.0
2267,26,39,99999,Crawford County,MI,578,547.0,611,593.0,813,784.0,1019,1021.0,1379,1228.0,14074.0,14074.0,11092.0,11092.0
2268,26,41,99999,Delta County,MI,495,475.0,568,567.0,697,700.0,1007,985.0,1063,1042.0,37069.0,37069.0,20214.0,20214.0
2269,26,43,99999,Dickinson County,MI,565,552.0,598,598.0,795,791.0,997,991.0,1083,1069.0,26168.0,26168.0,13990.0,13990.0
2270,26,45,99999,Eaton County,MI,620,703.0,734,778.0,910,967.0,1216,1279.0,1396,1432.0,107759.0,107759.0,47050.0,47050.0
2271,26,47,99999,Emmet County,MI,584,573.0,693,669.0,901,873.0,1153,1144.0,1397,1297.0,32694.0,32694.0,21304.0,21304.0
2272,26,49,99999,Genesee County,MI,529,515.0,623,607.0,829,802.0,1092,1057.0,1148,1095.0,425790.0,425790.0,192180.0,192180.0
2273,26,51,99999,Gladwin County,MI,495,489.0,598,570.0,697,700.0,1014,971.0,1228,1162.0,25692.0,25692.0,17672.0,17672.0
2274,26,53,99999,Gogebic County,MI,495,525.0,525,579.0,697,700.0,919,987.0,1228,1230.0,16427.0,16427.0,10795.0,10795.0
2275,26,55,99999,Grand Traverse County,MI,608,655.0,798,801.0,953,938.0,1287,1263.0,1370,1407.0,86986.0,86986.0,41599.0,41599.0
2276,26,57,99999,Gratiot County,MI,458,451.0,540,531.0,718,702.0,900,880.0,978,949.0,42476.0,42476.0,16339.0,16339.0
2277,26,59,99999,Hillsdale County,MI,563,550.0,590,570.0,756,754.0,1003,972.0,1053,1021.0,46688.0,46688.0,21757.0,21757.0
2278,26,61,99999,Houghton County,MI,524,501.0,569,561.0,754,732.0,958,939.0,1245,1278.0,36628.0,36628.0,18636.0,18636.0
2279,26,63,99999,Huron County,MI,558,553.0,558,560.0,697,700.0,937,930.0,1054,1050.0,33118.0,33118.0,21199.0,21199.0
2280,26,65,99999,Ingham County,MI,620,703.0,734,778.0,910,967.0,1216,1279.0,1396,1432.0,280895.0,280895.0,121281.0,121281.0
2281,26,67,99999,Ionia County,MI,613,614.0,617,618.0,821,817.0,1090,1068.0,1216,1151.0,63905.0,63905.0,24778.0,24778.0
2282,26,69,99999,Iosco County,MI,445,450.0,607,611.0,697,700.0,874,877.0,1205,1230.0,25887.0,25887.0,20443.0,20443.0
2283,26,71,99999,Iron County,MI,500,489.0,529,547.0,704,700.0,886,917.0,1127,1230.0,11817.0,11817.0,9197.0,9197.0
2284,26,73,99999,Isabella County,MI,580,567.0,651,628.0,792,771.0,1076,1051.0,1316,1282.0,70311.0,70311.0,28381.0,28381.0
2285,26,75,99999,Jackson County,MI,588,653.0,641,701.0,807,858.0,1036,1096.0,1112,1206.0,160248.0,160248.0,69458.0,69458.0
2286,26,77,99999,Kalamazoo County,MI,582,576.0,710,688.0,873,850.0,1192,1160.0,1325,1264.0,250331.0,250331.0,110007.0,110007.0
2287,26,79,99999,Kalkaska County,MI,508,493.0,599,581.0,797,768.0,1060,1024.0,1161,1113.0,17153.0,17153.0,12171.0,12171.0
2288,26,81,99999,Kent County,MI,621,657.0,755,780.0,929,957.0,1296,1315.0,1464,1503.0,602622.0,602622.0,246901.0,246901.0
2289,26,83,99999,Keweenaw County,MI,552,489.0,584,529.0,777,700.0,1090,984.0,1094,987.0,2156.0,2156.0,2467.0,2467.0
2290,26,85,99999,Lake County,MI,508,492.0,538,543.0,715,705.0,896,883.0,974,953.0,11539.0,11539.0,14966.0,14966.0
2291,26,87,99999,Lapeer County,MI,644,665.0,781,806.0,1009,1035.0,1329,1350.0,1436,1468.0,88319.0,88319.0,36332.0,36332.0
2292,26,89,99999,Leelanau County,MI,702,698.0,759,733.0,901,857.0,1143,1154.0,1227,1330.0,21708.0,21708.0,14935.0,14935.0
2293,26,91,99999,Lenawee County,MI,586,533.0,639,626.0,850,828.0,1090,1066.0,1158,1131.0,99892.0,99892.0,43452.0,43452.0
2294,26,93,99999,Livingston County,MI,682,690.0,782,813.0,1016,1046.0,1420,1450.0,1789,1798.0,180967.0,180967.0,72809.0,72809.0
2295,26,95,99999,Luce County,MI,495,489.0,546,571.0,697,700.0,946,945.0,949,966.0,6631.0,6631.0,4343.0,4343.0
2296,26,97,99999,Mackinac County,MI,522,489.0,614,611.0,735,700.0,922,885.0,1124,1076.0,11113.0,11113.0,11010.0,11010.0
2297,26,99,99999,Macomb County,MI,644,665.0,781,806.0,1009,1035.0,1329,1350.0,1436,1468.0,840978.0,840978.0,356626.0,356626.0
2298,26,101,99999,Manistee County,MI,537,517.0,574,562.0,756,741.0,1026,999.0,1030,1002.0,24733.0,24733.0,15694.0,15694.0
2299,26,103,99999,Marquette County,MI,515,513.0,605,604.0,804,799.0,1008,1001.0,1095,1080.0,67077.0,67077.0,34330.0,34330.0
2300,26,105,99999,Mason County,MI,585,534.0,623,593.0,824,784.0,1055,982.0,1122,1060.0,28705.0,28705.0,17293.0,17293.0
2301,26,107,99999,Mecosta County,MI,522,594.0,618,598.0,735,706.0,997,938.0,1001,954.0,42798.0,42798.0,21131.0,21131.0
2302,26,109,99999,Menominee County,MI,495,489.0,600,605.0,697,700.0,946,946.0,949,950.0,24029.0,24029.0,14227.0,14227.0
2303,26,111,99999,Midland County,MI,529,562.0,629,661.0,830,875.0,1158,1229.0,1377,1486.0,83629.0,83629.0,35960.0,35960.0
2304,26,113,99999,Missaukee County,MI,551,550.0,675,650.0,775,788.0,1009,987.0,1056,1065.0,14849.0,14849.0,9117.0,9117.0
2305,26,115,99999,Monroe County,MI,684,689.0,689,706.0,916,929.0,1243,1251.0,1248,1256.0,152021.0,152021.0,62971.0,62971.0
2306,26,117,99999,Montcalm County,MI,544,650.0,619,654.0,789,832.0,1074,1112.0,1268,1350.0,63342.0,63342.0,28221.0,28221.0
2307,26,119,99999,Montmorency County,MI,532,503.0,563,544.0,749,720.0,1029,1005.0,1054,1015.0,9765.0,9765.0,9597.0,9597.0
2308,26,121,99999,Muskegon County,MI,585,645.0,611,645.0,812,853.0,1105,1136.0,1106,1153.0,172188.0,172188.0,73561.0,73561.0
2309,26,123,99999,Newaygo County,MI,580,557.0,584,569.0,777,752.0,1010,963.0,1058,1016.0,48460.0,48460.0,25075.0,25075.0
2310,26,125,99999,Oakland County,MI,644,665.0,781,806.0,1009,1035.0,1329,1350.0,1436,1468.0,1202362.0,1202362.0,527255.0,527255.0
2311,26,127,99999,Oceana County,MI,504,489.0,533,529.0,709,700.0,962,943.0,966,946.0,26570.0,26570.0,15944.0,15944.0
2312,26,129,99999,Ogemaw County,MI,532,495.0,603,614.0,749,709.0,945,918.0,1129,1091.0,21699.0,21699.0,16047.0,16047.0
2313,26,131,99999,Ontonagon County,MI,495,489.0,607,606.0,697,700.0,978,984.0,981,987.0,6780.0,6780.0,5672.0,5672.0
2314,26,133,99999,Osceola County,MI,495,489.0,575,570.0,697,700.0,906,888.0,1010,990.0,23528.0,23528.0,13632.0,13632.0
2315,26,135,99999,Oscoda County,MI,539,496.0,571,584.0,759,711.0,952,942.0,1068,1003.0,8640.0,8640.0,9118.0,9118.0
2316,26,137,99999,Otsego County,MI,564,563.0,608,624.0,794,807.0,1103,1113.0,1202,1163.0,24164.0,24164.0,14731.0,14731.0
2317,26,139,99999,Ottawa County,MI,597,782.0,753,802.0,865,918.0,1235,1308.0,1301,1450.0,263801.0,263801.0,102495.0,102495.0
2318,26,141,99999,Presque Isle County,MI,495,489.0,607,611.0,697,700.0,997,1012.0,1037,1018.0,13376.0,13376.0,10428.0,10428.0
2319,26,143,99999,Roscommon County,MI,567,569.0,612,590.0,754,731.0,1023,984.0,1027,988.0,24449.0,24449.0,24459.0,24459.0
2320,26,145,99999,Saginaw County,MI,499,547.0,615,670.0,783,852.0,1026,1104.0,1078,1211.0,200169.0,200169.0,86844.0,86844.0
2321,26,147,99999,St. Clair County,MI,644,665.0,781,806.0,1009,1035.0,1329,1350.0,1436,1468.0,163040.0,163040.0,71822.0,71822.0
2322,26,149,99999,St. Joseph County,MI,564,562.0,580,569.0,772,752.0,974,942.0,1208,1148.0,61295.0,61295.0,27778.0,27778.0
2323,26,151,99999,Sanilac County,MI,519,528.0,542,543.0,721,718.0,955,933.0,1087,1096.0,43114.0,43114.0,22725.0,22725.0
2324,26,153,99999,Schoolcraft County,MI,495,489.0,538,529.0,697,700.0,874,877.0,1056,980.0,8485.0,8485.0,6313.0,6313.0
2325,26,155,99999,Shiawassee County,MI,573,565.0,577,569.0,767,752.0,1037,1027.0,1045,1044.0,70648.0,70648.0,30319.0,30319.0
2326,26,157,99999,Tuscola County,MI,455,450.0,566,565.0,713,700.0,960,925.0,1093,1043.0,55729.0,55729.0,24451.0,24451.0
2327,26,159,99999,Van Buren County,MI,582,576.0,710,688.0,873,850.0,1192,1160.0,1325,1264.0,76258.0,76258.0,36785.0,36785.0
2328,26,161,99999,Washtenaw County,MI,940,972.0,971,1004.0,1184,1232.0,1594,1620.0,1977,1992.0,344791.0,344791.0,147573.0,147573.0
2329,26,163,99999,Wayne County,MI,644,665.0,781,806.0,1009,1035.0,1329,1350.0,1436,1468.0,1820584.0,1820584.0,821693.0,821693.0
2330,26,165,99999,Wexford County,MI,549,577.0,647,624.0,861,826.0,1079,1035.0,1173,1117.0,32735.0,32735.0,16736.0,16736.0
2331,27,1,99999,Aitkin County,MN,603,611.0,607,615.0,807,813.0,1031,1050.0,1242,1234.0,16202.0,16202.0,16029.0,16029.0
2332,27,3,99999,Anoka County,MN,760,823.0,923,986.0,1164,1241.0,1653,1763.0,1937,2073.0,330844.0,330844.0,126688.0,126688.0
2333,27,5,99999,Becker County,MN,482,504.0,608,623.0,756,770.0,984,1011.0,1057,1177.0,32504.0,32504.0,18784.0,18784.0
2334,27,7,99999,Beltrami County,MN,538,536.0,619,624.0,823,825.0,1067,1090.0,1121,1115.0,44442.0,44442.0,20527.0,20527.0
2335,27,9,99999,Benton County,MN,553,635.0,695,743.0,854,911.0,1197,1310.0,1504,1600.0,38451.0,38451.0,16140.0,16140.0
2336,27,11,99999,Big Stone County,MN,451,459.0,601,564.0,697,700.0,946,964.0,949,968.0,5269.0,5269.0,3115.0,3115.0
2337,27,13,99999,Blue Earth County,MN,618,668.0,704,753.0,883,973.0,1211,1371.0,1555,1709.0,64013.0,64013.0,26202.0,26202.0
2338,27,15,99999,Brown County,MN,453,458.0,554,568.0,710,713.0,890,893.0,967,964.0,25893.0,25893.0,11493.0,11493.0
2339,27,17,99999,Carlton County,MN,641,670.0,717,717.0,918,932.0,1189,1200.0,1477,1488.0,35386.0,35386.0,15656.0,15656.0
2340,27,19,99999,Carver County,MN,760,823.0,923,986.0,1164,1241.0,1653,1763.0,1937,2073.0,91042.0,91042.0,34536.0,34536.0
2341,27,21,99999,Cass County,MN,592,585.0,596,600.0,793,794.0,994,995.0,1097,1085.0,28567.0,28567.0,24903.0,24903.0
2342,27,23,99999,Chippewa County,MN,487,463.0,605,599.0,753,707.0,1037,1014.0,1040,1075.0,12441.0,12441.0,5721.0,5721.0
2343,27,25,99999,Chisago County,MN,760,823.0,923,986.0,1164,1241.0,1653,1763.0,1937,2073.0,53887.0,53887.0,21172.0,21172.0
2344,27,27,99999,Clay County,MN,548,587.0,676,723.0,852,899.0,1239,1300.0,1484,1579.0,58999.0,58999.0,23959.0,23959.0
2345,27,29,99999,Clearwater County,MN,485,500.0,563,577.0,749,763.0,1004,1051.0,1020,1055.0,8695.0,8695.0,4773.0,4773.0
2346,27,31,99999,Cook County,MN,549,511.0,749,694.0,860,795.0,1078,1024.0,1171,1099.0,5176.0,5176.0,5839.0,5839.0
2347,27,33,99999,Cottonwood County,MN,460,461.0,535,532.0,711,704.0,965,955.0,968,958.0,11687.0,11687.0,5412.0,5412.0
2348,27,35,99999,Crow Wing County,MN,540,557.0,636,655.0,846,867.0,1069,1108.0,1169,1212.0,62500.0,62500.0,40180.0,40180.0
2349,27,37,99999,Dakota County,MN,760,823.0,923,986.0,1164,1241.0,1653,1763.0,1937,2073.0,398552.0,398552.0,159598.0,159598.0
2350,27,39,99999,Dodge County,MN,606,694.0,699,783.0,918,1024.0,1223,1405.0,1489,1728.0,20087.0,20087.0,7947.0,7947.0
2351,27,41,99999,Douglas County,MN,548,545.0,646,641.0,859,848.0,1077,1062.0,1513,1177.0,36009.0,36009.0,19905.0,19905.0
2352,27,43,99999,Faribault County,MN,451,459.0,524,529.0,697,700.0,946,946.0,949,967.0,14553.0,14553.0,7090.0,7090.0
2353,27,45,99999,Fillmore County,MN,445,460.0,525,541.0,697,716.0,946,975.0,949,979.0,20866.0,20866.0,9732.0,9732.0
2354,27,47,99999,Freeborn County,MN,450,458.0,531,539.0,706,713.0,889,918.0,1060,1087.0,31255.0,31255.0,14231.0,14231.0
2355,27,49,99999,Goodhue County,MN,661,672.0,687,677.0,914,895.0,1146,1121.0,1245,1237.0,46183.0,46183.0,20337.0,20337.0
2356,27,51,99999,Grant County,MN,451,459.0,607,611.0,697,700.0,996,1012.0,1228,1230.0,6018.0,6018.0,3324.0,3324.0
2357,27,53,99999,Hennepin County,MN,760,823.0,923,986.0,1164,1241.0,1653,1763.0,1937,2073.0,1152425.0,1152425.0,509469.0,509469.0
2358,27,55,99999,Houston County,MN,538,565.0,635,665.0,844,879.0,1183,1214.0,1487,1544.0,19027.0,19027.0,8601.0,8601.0
2359,27,57,99999,Hubbard County,MN,525,568.0,551,573.0,733,758.0,995,1044.0,998,1048.0,20428.0,20428.0,14622.0,14622.0
2360,27,59,99999,Isanti County,MN,760,823.0,923,986.0,1164,1241.0,1653,1763.0,1937,2073.0,37816.0,37816.0,15321.0,15321.0
2361,27,61,99999,Itasca County,MN,513,526.0,605,618.0,804,818.0,1010,1025.0,1095,1106.0,45058.0,45058.0,27065.0,27065.0
2362,27,63,99999,Jackson County,MN,451,459.0,550,558.0,697,700.0,888,880.0,949,946.0,10266.0,10266.0,4990.0,4990.0
2363,27,65,99999,Kanabec County,MN,573,663.0,666,667.0,886,876.0,1111,1105.0,1560,1539.0,16239.0,16239.0,7849.0,7849.0
2364,27,67,99999,Kandiyohi County,MN,565,578.0,581,603.0,761,772.0,1107,1116.0,1244,1295.0,42239.0,42239.0,19476.0,19476.0
2365,27,69,99999,Kittson County,MN,451,459.0,524,529.0,697,700.0,892,890.0,949,946.0,4552.0,4552.0,2605.0,2605.0
2366,27,71,99999,Koochiching County,MN,451,459.0,567,555.0,697,700.0,946,964.0,949,968.0,13311.0,13311.0,7900.0,7900.0
2367,27,73,99999,Lac qui Parle County,MN,451,459.0,545,558.0,697,700.0,874,877.0,949,946.0,7259.0,7259.0,3692.0,3692.0
2368,27,75,99999,Lake County,MN,584,543.0,679,643.0,903,829.0,1173,1142.0,1230,1146.0,10866.0,10866.0,7681.0,7681.0
2369,27,77,99999,Lake of the Woods County,MN,488,519.0,567,599.0,754,793.0,993,1044.0,1027,1096.0,4045.0,4045.0,3672.0,3672.0
2370,27,79,99999,Le Sueur County,MN,533,593.0,630,650.0,836,857.0,1216,1239.0,1381,1403.0,27703.0,27703.0,12416.0,12416.0
2371,27,81,99999,Lincoln County,MN,492,491.0,572,566.0,761,749.0,954,938.0,1036,1012.0,5896.0,5896.0,3108.0,3108.0
2372,27,83,99999,Lyon County,MN,458,470.0,532,542.0,708,717.0,962,943.0,1127,1165.0,25857.0,25857.0,11098.0,11098.0
2373,27,85,99999,McLeod County,MN,507,545.0,609,629.0,795,832.0,1137,1189.0,1299,1350.0,36651.0,36651.0,15760.0,15760.0
2374,27,87,99999,Mahnomen County,MN,483,497.0,613,649.0,746,758.0,935,950.0,1016,1025.0,5413.0,5413.0,2786.0,2786.0
2375,27,89,99999,Marshall County,MN,451,459.0,549,548.0,697,700.0,1014,1009.0,1088,1108.0,9439.0,9439.0,4812.0,4812.0
2376,27,91,99999,Martin County,MN,461,459.0,536,530.0,713,701.0,968,965.0,971,969.0,20840.0,20840.0,10009.0,10009.0
2377,27,93,99999,Meeker County,MN,513,534.0,608,628.0,805,831.0,1009,1041.0,1190,1213.0,23300.0,23300.0,10674.0,10674.0
2378,27,95,99999,Mille Lacs County,MN,593,601.0,729,708.0,930,936.0,1209,1287.0,1535,1419.0,26097.0,26097.0,12750.0,12750.0
2379,27,97,99999,Morrison County,MN,472,483.0,549,558.0,730,738.0,982,987.0,1089,1045.0,33198.0,33198.0,15731.0,15731.0
2380,27,99,99999,Mower County,MN,510,511.0,601,602.0,800,796.0,1055,1094.0,1090,1114.0,39163.0,39163.0,17027.0,17027.0
2381,27,101,99999,Murray County,MN,451,459.0,574,568.0,697,700.0,874,946.0,1228,968.0,8725.0,8725.0,4556.0,4556.0
2382,27,103,99999,Nicollet County,MN,618,668.0,704,753.0,883,973.0,1211,1371.0,1555,1709.0,32727.0,32727.0,12873.0,12873.0
2383,27,105,99999,Nobles County,MN,575,577.0,579,581.0,770,768.0,965,1004.0,1049,1038.0,21378.0,21378.0,8535.0,8535.0
2384,27,107,99999,Norman County,MN,457,460.0,531,546.0,706,703.0,885,881.0,1059,1108.0,6852.0,6852.0,3421.0,3421.0
2385,27,109,99999,Olmsted County,MN,606,694.0,699,783.0,918,1024.0,1223,1405.0,1489,1728.0,144248.0,144248.0,60495.0,60495.0
2386,27,111,99999,Otter Tail County,MN,540,533.0,602,577.0,801,763.0,1027,968.0,1091,1031.0,57303.0,57303.0,35594.0,35594.0
2387,27,113,99999,Pennington County,MN,484,498.0,571,586.0,759,775.0,952,971.0,1034,1048.0,13930.0,13930.0,6297.0,6297.0
2388,27,115,99999,Pine County,MN,535,550.0,622,635.0,827,840.0,1037,1058.0,1239,1271.0,29750.0,29750.0,17276.0,17276.0
2389,27,117,99999,Pipestone County,MN,451,459.0,600,607.0,697,700.0,946,943.0,949,946.0,9596.0,9596.0,4483.0,4483.0
2390,27,119,99999,Polk County,MN,661,573.0,795,669.0,1031,862.0,1476,1246.0,1799,1514.0,31600.0,31600.0,14610.0,14610.0
2391,27,121,99999,Pope County,MN,510,508.0,592,586.0,788,775.0,1069,1044.0,1073,1048.0,10995.0,10995.0,6435.0,6435.0
2392,27,123,99999,Ramsey County,MN,760,823.0,923,986.0,1164,1241.0,1653,1763.0,1937,2073.0,508640.0,508640.0,217197.0,217197.0
2393,27,125,99999,Red Lake County,MN,558,577.0,593,611.0,697,700.0,946,943.0,949,946.0,4089.0,4089.0,1948.0,1948.0
2394,27,127,99999,Redwood County,MN,451,459.0,578,604.0,697,700.0,955,1007.0,958,1011.0,16059.0,16059.0,7272.0,7272.0
2395,27,129,99999,Renville County,MN,521,539.0,524,559.0,697,700.0,874,877.0,974,972.0,15730.0,15730.0,7355.0,7355.0
2396,27,131,99999,Rice County,MN,609,618.0,708,723.0,941,956.0,1215,1264.0,1340,1305.0,64142.0,64142.0,24453.0,24453.0
2397,27,133,99999,Rock County,MN,461,485.0,535,559.0,712,740.0,1009,1000.0,1025,1028.0,9687.0,9687.0,4262.0,4262.0
2398,27,135,99999,Roseau County,MN,471,486.0,555,572.0,738,757.0,925,948.0,1005,1023.0,15629.0,15629.0,7469.0,7469.0
2399,27,137,99999,St. Louis County,MN,641,670.0,717,717.0,918,932.0,1189,1200.0,1477,1488.0,200226.0,200226.0,103058.0,103058.0
2400,27,139,99999,Scott County,MN,760,823.0,923,986.0,1164,1241.0,1653,1763.0,1937,2073.0,129928.0,129928.0,47124.0,47124.0
2401,27,141,99999,Sherburne County,MN,760,823.0,923,986.0,1164,1241.0,1653,1763.0,1937,2073.0,88499.0,88499.0,32379.0,32379.0
2402,27,143,99999,Sibley County,MN,484,513.0,559,613.0,740,773.0,1055,1070.0,1097,1160.0,15226.0,15226.0,6582.0,6582.0
2403,27,145,99999,Stearns County,MN,553,635.0,695,743.0,854,911.0,1197,1310.0,1504,1600.0,150642.0,150642.0,61974.0,61974.0
2404,27,147,99999,Steele County,MN,547,546.0,635,630.0,845,833.0,1124,1123.0,1488,1463.0,36576.0,36576.0,15343.0,15343.0
2405,27,149,99999,Stevens County,MN,451,462.0,607,617.0,697,706.0,874,885.0,1138,1147.0,9726.0,9726.0,4160.0,4160.0
